Date,Parameter ,Value,Approval Name,Grade Name
2021-06-03 11:00,47,223,APPROVED,UNSPECIFIED
2021-06-03 11:05,47,224,APPROVED,UNSPECIFIED
2021-06-03 11:10,47,224,APPROVED,UNSPECIFIED
2021-06-03 11:15,47,224,APPROVED,UNSPECIFIED
2021-06-03 11:20,47,224,APPROVED,UNSPECIFIED
2021-06-03 11:25,47,225,APPROVED,UNSPECIFIED
2021-06-03 11:30,47,225,APPROVED,UNSPECIFIED
2021-06-03 11:35,47,225,APPROVED,UNSPECIFIED
2021-06-03 11:40,47,225,APPROVED,UNSPECIFIED
2021-06-03 11:45,47,225,APPROVED,UNSPECIFIED
2021-06-03 11:50,47,225,APPROVED,UNSPECIFIED
2021-06-03 11:55,47,226,APPROVED,UNSPECIFIED
2021-06-03 12:00,47,226,APPROVED,UNSPECIFIED
2021-06-03 12:05,47,226,APPROVED,UNSPECIFIED
2021-06-03 12:10,47,226,APPROVED,UNSPECIFIED
2021-06-03 12:15,47,226,APPROVED,UNSPECIFIED
2021-06-03 12:20,47,227,APPROVED,UNSPECIFIED
2021-06-03 12:25,47,228,APPROVED,UNSPECIFIED
2021-06-03 12:30,47,229,APPROVED,UNSPECIFIED
2021-06-03 12:35,47,229,APPROVED,UNSPECIFIED
2021-06-03 12:40,47,230,APPROVED,UNSPECIFIED
2021-06-03 12:45,47,232,APPROVED,UNSPECIFIED
2021-06-03 12:50,47,232,APPROVED,UNSPECIFIED
2021-06-03 12:55,47,232,APPROVED,UNSPECIFIED
2021-06-03 13:00,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:05,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:10,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:15,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:20,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:25,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:30,47,233,APPROVED,UNSPECIFIED
2021-06-03 13:35,47,234,APPROVED,UNSPECIFIED
2021-06-03 13:40,47,235,APPROVED,UNSPECIFIED
2021-06-03 13:45,47,235,APPROVED,UNSPECIFIED
2021-06-03 13:50,47,235,APPROVED,UNSPECIFIED
2021-06-03 13:55,47,236,APPROVED,UNSPECIFIED
2021-06-03 14:00,47,237,APPROVED,UNSPECIFIED
2021-06-03 14:05,47,238,APPROVED,UNSPECIFIED
2021-06-03 14:10,47,238,APPROVED,UNSPECIFIED
2021-06-03 14:15,47,238,APPROVED,UNSPECIFIED
2021-06-03 14:20,47,240,APPROVED,UNSPECIFIED
2021-06-03 14:25,47,240,APPROVED,UNSPECIFIED
2021-06-03 14:30,47,242,APPROVED,UNSPECIFIED
2021-06-03 14:35,47,243,APPROVED,UNSPECIFIED
2021-06-03 14:40,47,244,APPROVED,UNSPECIFIED
2021-06-03 14:45,47,244,APPROVED,UNSPECIFIED
2021-06-03 14:50,47,245,APPROVED,UNSPECIFIED
2021-06-03 14:55,47,246,APPROVED,UNSPECIFIED
2021-06-03 15:00,47,247,APPROVED,UNSPECIFIED
2021-06-03 15:05,47,247,APPROVED,UNSPECIFIED
2021-06-03 15:10,47,249,APPROVED,UNSPECIFIED
2021-06-03 15:15,47,250,APPROVED,UNSPECIFIED
2021-06-03 15:20,47,250,APPROVED,UNSPECIFIED
2021-06-03 15:25,47,250,APPROVED,UNSPECIFIED
2021-06-03 15:30,47,251,APPROVED,UNSPECIFIED
2021-06-03 15:35,47,252,APPROVED,UNSPECIFIED
2021-06-03 15:40,47,254,APPROVED,UNSPECIFIED
2021-06-03 15:45,47,254,APPROVED,UNSPECIFIED
2021-06-03 15:50,47,255,APPROVED,UNSPECIFIED
2021-06-03 15:55,47,256,APPROVED,UNSPECIFIED
2021-06-03 16:00,47,256,APPROVED,UNSPECIFIED
2021-06-03 16:05,47,257,APPROVED,UNSPECIFIED
2021-06-03 16:10,47,257,APPROVED,UNSPECIFIED
2021-06-03 16:15,47,257,APPROVED,UNSPECIFIED
2021-06-03 16:20,47,259,APPROVED,UNSPECIFIED
2021-06-03 16:25,47,259,APPROVED,UNSPECIFIED
2021-06-03 16:30,47,259,APPROVED,UNSPECIFIED
2021-06-03 16:35,47,259,APPROVED,UNSPECIFIED
2021-06-03 16:40,47,260,APPROVED,UNSPECIFIED
2021-06-03 16:45,47,261,APPROVED,UNSPECIFIED
2021-06-03 16:50,47,261,APPROVED,UNSPECIFIED
2021-06-03 16:55,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:00,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:05,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:10,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:15,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:20,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:25,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:30,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:35,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:40,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:45,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:50,47,262,APPROVED,UNSPECIFIED
2021-06-03 17:55,47,262,APPROVED,UNSPECIFIED
2021-06-03 18:00,47,261,APPROVED,UNSPECIFIED
2021-06-03 18:05,47,261,APPROVED,UNSPECIFIED
2021-06-03 18:10,47,261,APPROVED,UNSPECIFIED
2021-06-03 18:15,47,261,APPROVED,UNSPECIFIED
2021-06-03 18:20,47,262,APPROVED,UNSPECIFIED
2021-06-03 18:25,47,262,APPROVED,UNSPECIFIED
2021-06-03 18:30,47,262,APPROVED,UNSPECIFIED
2021-06-03 18:35,47,262,APPROVED,UNSPECIFIED
2021-06-03 18:40,47,262,APPROVED,UNSPECIFIED
2021-06-03 18:45,47,261,APPROVED,UNSPECIFIED
2021-06-03 18:50,47,261,APPROVED,UNSPECIFIED
2021-06-03 18:55,47,261,APPROVED,UNSPECIFIED
2021-06-03 19:00,47,261,APPROVED,UNSPECIFIED
2021-06-03 19:05,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:10,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:15,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:20,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:25,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:30,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:35,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:40,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:45,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:50,47,260,APPROVED,UNSPECIFIED
2021-06-03 19:55,47,261,APPROVED,UNSPECIFIED
2021-06-03 20:00,47,261,APPROVED,UNSPECIFIED
2021-06-03 20:05,47,260,APPROVED,UNSPECIFIED
2021-06-03 20:10,47,261,APPROVED,UNSPECIFIED
2021-06-03 20:15,47,261,APPROVED,UNSPECIFIED
2021-06-03 20:20,47,261,APPROVED,UNSPECIFIED
2021-06-03 20:25,47,261,APPROVED,UNSPECIFIED
2021-06-03 20:30,47,263,APPROVED,UNSPECIFIED
2021-06-03 20:35,47,263,APPROVED,UNSPECIFIED
2021-06-03 20:40,47,263,APPROVED,UNSPECIFIED
2021-06-03 20:45,47,264,APPROVED,UNSPECIFIED
2021-06-03 20:50,47,264,APPROVED,UNSPECIFIED
2021-06-03 20:55,47,265,APPROVED,UNSPECIFIED
2021-06-03 21:00,47,265,APPROVED,UNSPECIFIED
2021-06-03 21:05,47,265,APPROVED,UNSPECIFIED
2021-06-03 21:10,47,266,APPROVED,UNSPECIFIED
2021-06-03 21:15,47,266,APPROVED,UNSPECIFIED
2021-06-03 21:20,47,266,APPROVED,UNSPECIFIED
2021-06-03 21:25,47,266,APPROVED,UNSPECIFIED
2021-06-03 21:30,47,266,APPROVED,UNSPECIFIED
2021-06-03 21:35,47,267,APPROVED,UNSPECIFIED
2021-06-03 21:40,47,267,APPROVED,UNSPECIFIED
2021-06-03 21:45,47,267,APPROVED,UNSPECIFIED
2021-06-03 21:50,47,267,APPROVED,UNSPECIFIED
2021-06-03 21:55,47,267,APPROVED,UNSPECIFIED
2021-06-03 22:00,47,267,APPROVED,UNSPECIFIED
2021-06-03 22:05,47,267,APPROVED,UNSPECIFIED
2021-06-03 22:10,47,267,APPROVED,UNSPECIFIED
2021-06-03 22:15,47,267,APPROVED,UNSPECIFIED
2021-06-03 22:20,47,268,APPROVED,UNSPECIFIED
2021-06-03 22:25,47,269,APPROVED,UNSPECIFIED
2021-06-03 22:30,47,269,APPROVED,UNSPECIFIED
2021-06-03 22:35,47,269,APPROVED,UNSPECIFIED
2021-06-03 22:40,47,270,APPROVED,UNSPECIFIED
2021-06-03 22:45,47,271,APPROVED,UNSPECIFIED
2021-06-03 22:50,47,272,APPROVED,UNSPECIFIED
2021-06-03 22:55,47,273,APPROVED,UNSPECIFIED
2021-06-03 23:00,47,273,APPROVED,UNSPECIFIED
2021-06-03 23:05,47,274,APPROVED,UNSPECIFIED
2021-06-03 23:10,47,274,APPROVED,UNSPECIFIED
2021-06-03 23:15,47,275,APPROVED,UNSPECIFIED
2021-06-03 23:20,47,275,APPROVED,UNSPECIFIED
2021-06-03 23:25,47,276,APPROVED,UNSPECIFIED
2021-06-03 23:30,47,276,APPROVED,UNSPECIFIED
2021-06-03 23:35,47,276,APPROVED,UNSPECIFIED
2021-06-03 23:40,47,277,APPROVED,UNSPECIFIED
2021-06-03 23:45,47,277,APPROVED,UNSPECIFIED
2021-06-03 23:50,47,278,APPROVED,UNSPECIFIED
2021-06-03 23:55,47,279,APPROVED,UNSPECIFIED
2021-06-04 0:00,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:05,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:10,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:15,47,279,APPROVED,UNSPECIFIED
2021-06-04 0:20,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:25,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:30,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:35,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:40,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:45,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:50,47,278,APPROVED,UNSPECIFIED
2021-06-04 0:55,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:00,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:05,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:10,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:15,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:20,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:25,47,279,APPROVED,UNSPECIFIED
2021-06-04 1:30,47,278,APPROVED,UNSPECIFIED
2021-06-04 1:35,47,279,APPROVED,UNSPECIFIED
2021-06-04 1:40,47,279,APPROVED,UNSPECIFIED
2021-06-04 1:45,47,279,APPROVED,UNSPECIFIED
2021-06-04 1:50,47,279,APPROVED,UNSPECIFIED
2021-06-04 1:55,47,278,APPROVED,UNSPECIFIED
2021-06-04 2:00,47,279,APPROVED,UNSPECIFIED
2021-06-04 2:05,47,278,APPROVED,UNSPECIFIED
2021-06-04 2:10,47,280,APPROVED,UNSPECIFIED
2021-06-04 2:15,47,280,APPROVED,UNSPECIFIED
2021-06-04 2:20,47,280,APPROVED,UNSPECIFIED
2021-06-04 2:25,47,281,APPROVED,UNSPECIFIED
2021-06-04 2:30,47,281,APPROVED,UNSPECIFIED
2021-06-04 2:35,47,282,APPROVED,UNSPECIFIED
2021-06-04 2:40,47,283,APPROVED,UNSPECIFIED
2021-06-04 2:45,47,283,APPROVED,UNSPECIFIED
2021-06-04 2:50,47,283,APPROVED,UNSPECIFIED
2021-06-04 2:55,47,284,APPROVED,UNSPECIFIED
2021-06-04 3:00,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:05,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:10,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:15,47,284,APPROVED,UNSPECIFIED
2021-06-04 3:20,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:25,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:30,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:35,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:40,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:45,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:50,47,283,APPROVED,UNSPECIFIED
2021-06-04 3:55,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:00,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:05,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:10,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:15,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:20,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:25,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:30,47,282,APPROVED,UNSPECIFIED
2021-06-04 4:35,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:40,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:45,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:50,47,283,APPROVED,UNSPECIFIED
2021-06-04 4:55,47,283,APPROVED,UNSPECIFIED
2021-06-04 5:00,47,283,APPROVED,UNSPECIFIED
2021-06-04 5:05,47,283,APPROVED,UNSPECIFIED
2021-06-04 5:10,47,283,APPROVED,UNSPECIFIED
2021-06-04 5:15,47,283,APPROVED,UNSPECIFIED
2021-06-04 5:20,47,284,APPROVED,UNSPECIFIED
2021-06-04 5:25,47,284,APPROVED,UNSPECIFIED
2021-06-04 5:30,47,284,APPROVED,UNSPECIFIED
2021-06-04 5:35,47,285,APPROVED,UNSPECIFIED
2021-06-04 5:40,47,284,APPROVED,UNSPECIFIED
2021-06-04 5:45,47,286,APPROVED,UNSPECIFIED
2021-06-04 5:50,47,286,APPROVED,UNSPECIFIED
2021-06-04 5:55,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:00,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:05,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:10,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:15,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:20,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:25,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:30,47,286,APPROVED,UNSPECIFIED
2021-06-04 6:35,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:40,47,286,APPROVED,UNSPECIFIED
2021-06-04 6:45,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:50,47,287,APPROVED,UNSPECIFIED
2021-06-04 6:55,47,287,APPROVED,UNSPECIFIED
2021-06-04 7:00,47,287,APPROVED,UNSPECIFIED
2021-06-04 7:05,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:10,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:15,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:20,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:25,47,287,APPROVED,UNSPECIFIED
2021-06-04 7:30,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:35,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:40,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:45,47,289,APPROVED,UNSPECIFIED
2021-06-04 7:50,47,288,APPROVED,UNSPECIFIED
2021-06-04 7:55,47,289,APPROVED,UNSPECIFIED
2021-06-04 8:00,47,288,APPROVED,UNSPECIFIED
2021-06-04 8:05,47,289,APPROVED,UNSPECIFIED
2021-06-04 8:10,47,288,APPROVED,UNSPECIFIED
2021-06-04 8:15,47,289,APPROVED,UNSPECIFIED
2021-06-04 8:20,47,288,APPROVED,UNSPECIFIED
2021-06-04 8:25,47,289,APPROVED,UNSPECIFIED
2021-06-04 8:30,47,288,APPROVED,UNSPECIFIED
2021-06-04 8:35,47,288,APPROVED,UNSPECIFIED
2021-06-04 8:40,47,287,APPROVED,UNSPECIFIED
2021-06-04 8:45,47,287,APPROVED,UNSPECIFIED
2021-06-04 8:50,47,287,APPROVED,UNSPECIFIED
2021-06-04 8:55,47,286,APPROVED,UNSPECIFIED
2021-06-04 9:00,47,285,APPROVED,UNSPECIFIED
2021-06-04 9:05,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:10,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:15,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:20,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:25,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:30,47,285,APPROVED,UNSPECIFIED
2021-06-04 9:35,47,285,APPROVED,UNSPECIFIED
2021-06-04 9:40,47,285,APPROVED,UNSPECIFIED
2021-06-04 9:45,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:50,47,284,APPROVED,UNSPECIFIED
2021-06-04 9:55,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:00,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:05,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:10,47,282,APPROVED,UNSPECIFIED
2021-06-04 10:15,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:20,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:25,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:30,47,283,APPROVED,UNSPECIFIED
2021-06-04 10:35,47,284,APPROVED,UNSPECIFIED
2021-06-04 10:40,47,285,APPROVED,UNSPECIFIED
2021-06-04 10:45,47,285,APPROVED,UNSPECIFIED
2021-06-04 10:50,47,287,APPROVED,UNSPECIFIED
2021-06-04 10:55,47,288,APPROVED,UNSPECIFIED
2021-06-04 11:00,47,289,APPROVED,UNSPECIFIED
2021-06-04 11:05,47,290,APPROVED,UNSPECIFIED
2021-06-04 11:10,47,291,APPROVED,UNSPECIFIED
2021-06-04 11:15,47,292,APPROVED,UNSPECIFIED
2021-06-04 11:20,47,293,APPROVED,UNSPECIFIED
2021-06-04 11:25,47,293,APPROVED,UNSPECIFIED
2021-06-04 11:30,47,294,APPROVED,UNSPECIFIED
2021-06-04 11:35,47,294,APPROVED,UNSPECIFIED
2021-06-04 11:40,47,295,APPROVED,UNSPECIFIED
2021-06-04 11:45,47,296,APPROVED,UNSPECIFIED
2021-06-04 11:50,47,297,APPROVED,UNSPECIFIED
2021-06-04 11:55,47,298,APPROVED,UNSPECIFIED
2021-06-04 12:00,47,298,APPROVED,UNSPECIFIED
2021-06-04 12:05,47,299,APPROVED,UNSPECIFIED
2021-06-04 12:10,47,298,APPROVED,UNSPECIFIED
2021-06-04 12:15,47,298,APPROVED,UNSPECIFIED
2021-06-04 12:20,47,299,APPROVED,UNSPECIFIED
2021-06-04 12:25,47,299,APPROVED,UNSPECIFIED
2021-06-04 12:30,47,299,APPROVED,UNSPECIFIED
2021-06-04 12:35,47,298,APPROVED,UNSPECIFIED
2021-06-04 12:40,47,298,APPROVED,UNSPECIFIED
2021-06-04 12:45,47,297,APPROVED,UNSPECIFIED
2021-06-04 12:50,47,296,APPROVED,UNSPECIFIED
2021-06-04 12:55,47,297,APPROVED,UNSPECIFIED
2021-06-04 13:00,47,297,APPROVED,UNSPECIFIED
2021-06-04 13:05,47,296,APPROVED,UNSPECIFIED
2021-06-04 13:10,47,295,APPROVED,UNSPECIFIED
2021-06-04 13:15,47,296,APPROVED,UNSPECIFIED
2021-06-04 13:20,47,296,APPROVED,UNSPECIFIED
2021-06-04 13:25,47,296,APPROVED,UNSPECIFIED
2021-06-04 13:30,47,296,APPROVED,UNSPECIFIED
2021-06-04 13:35,47,296,APPROVED,UNSPECIFIED
2021-06-04 13:40,47,297,APPROVED,UNSPECIFIED
2021-06-04 13:45,47,297,APPROVED,UNSPECIFIED
2021-06-04 13:50,47,297,APPROVED,UNSPECIFIED
2021-06-04 13:55,47,297,APPROVED,UNSPECIFIED
2021-06-04 14:00,47,297,APPROVED,UNSPECIFIED
2021-06-04 14:05,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:10,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:15,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:20,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:25,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:30,47,299,APPROVED,UNSPECIFIED
2021-06-04 14:35,47,299,APPROVED,UNSPECIFIED
2021-06-04 14:40,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:45,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:50,47,298,APPROVED,UNSPECIFIED
2021-06-04 14:55,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:00,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:05,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:10,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:15,47,298,APPROVED,UNSPECIFIED
2021-06-04 15:20,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:25,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:30,47,297,APPROVED,UNSPECIFIED
2021-06-04 15:35,47,298,APPROVED,UNSPECIFIED
2021-06-04 15:40,47,298,APPROVED,UNSPECIFIED
2021-06-04 15:45,47,298,APPROVED,UNSPECIFIED
2021-06-04 15:50,47,298,APPROVED,UNSPECIFIED
2021-06-04 15:55,47,299,APPROVED,UNSPECIFIED
2021-06-04 16:00,47,300,APPROVED,UNSPECIFIED
2021-06-04 16:05,47,301,APPROVED,UNSPECIFIED
2021-06-04 16:10,47,302,APPROVED,UNSPECIFIED
2021-06-04 16:15,47,303,APPROVED,UNSPECIFIED
2021-06-04 16:20,47,303,APPROVED,UNSPECIFIED
2021-06-04 16:25,47,303,APPROVED,UNSPECIFIED
2021-06-04 16:30,47,304,APPROVED,UNSPECIFIED
2021-06-04 16:35,47,305,APPROVED,UNSPECIFIED
2021-06-04 16:40,47,304,APPROVED,UNSPECIFIED
2021-06-04 16:45,47,305,APPROVED,UNSPECIFIED
2021-06-04 16:50,47,305,APPROVED,UNSPECIFIED
2021-06-04 16:55,47,305,APPROVED,UNSPECIFIED
2021-06-04 17:00,47,305,APPROVED,UNSPECIFIED
2021-06-04 17:05,47,305,APPROVED,UNSPECIFIED
2021-06-04 17:10,47,304,APPROVED,UNSPECIFIED
2021-06-04 17:15,47,304,APPROVED,UNSPECIFIED
2021-06-04 17:20,47,303,APPROVED,UNSPECIFIED
2021-06-04 17:25,47,303,APPROVED,UNSPECIFIED
2021-06-04 17:30,47,304,APPROVED,UNSPECIFIED
2021-06-04 17:35,47,304,APPROVED,UNSPECIFIED
2021-06-04 17:40,47,304,APPROVED,UNSPECIFIED
2021-06-04 17:45,47,304,APPROVED,UNSPECIFIED
2021-06-04 17:50,47,305,APPROVED,UNSPECIFIED
2021-06-04 17:55,47,307,APPROVED,UNSPECIFIED
2021-06-04 18:00,47,307,APPROVED,UNSPECIFIED
2021-06-04 18:05,47,309,APPROVED,UNSPECIFIED
2021-06-04 18:10,47,309,APPROVED,UNSPECIFIED
2021-06-04 18:15,47,309,APPROVED,UNSPECIFIED
2021-06-04 18:20,47,310,APPROVED,UNSPECIFIED
2021-06-04 18:25,47,309,APPROVED,UNSPECIFIED
2021-06-04 18:30,47,311,APPROVED,UNSPECIFIED
2021-06-04 18:35,47,311,APPROVED,UNSPECIFIED
2021-06-04 18:40,47,312,APPROVED,UNSPECIFIED
2021-06-04 18:45,47,311,APPROVED,UNSPECIFIED
2021-06-04 18:50,47,312,APPROVED,UNSPECIFIED
2021-06-04 18:55,47,311,APPROVED,UNSPECIFIED
2021-06-04 19:00,47,312,APPROVED,UNSPECIFIED
2021-06-04 19:05,47,313,APPROVED,UNSPECIFIED
2021-06-04 19:10,47,313,APPROVED,UNSPECIFIED
2021-06-04 19:15,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:20,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:25,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:30,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:35,47,313,APPROVED,UNSPECIFIED
2021-06-04 19:40,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:45,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:50,47,314,APPROVED,UNSPECIFIED
2021-06-04 19:55,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:00,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:05,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:10,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:15,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:20,47,316,APPROVED,UNSPECIFIED
2021-06-04 20:25,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:30,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:35,47,314,APPROVED,UNSPECIFIED
2021-06-04 20:40,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:45,47,315,APPROVED,UNSPECIFIED
2021-06-04 20:50,47,314,APPROVED,UNSPECIFIED
2021-06-04 20:55,47,314,APPROVED,UNSPECIFIED
2021-06-04 21:00,47,314,APPROVED,UNSPECIFIED
2021-06-04 21:05,47,314,APPROVED,UNSPECIFIED
2021-06-04 21:10,47,315,APPROVED,UNSPECIFIED
2021-06-04 21:15,47,314,APPROVED,UNSPECIFIED
2021-06-04 21:20,47,315,APPROVED,UNSPECIFIED
2021-06-04 21:25,47,315,APPROVED,UNSPECIFIED
2021-06-04 21:30,47,315,APPROVED,UNSPECIFIED
2021-06-04 21:35,47,316,APPROVED,UNSPECIFIED
2021-06-04 21:40,47,315,APPROVED,UNSPECIFIED
2021-06-04 21:45,47,317,APPROVED,UNSPECIFIED
2021-06-04 21:50,47,316,APPROVED,UNSPECIFIED
2021-06-04 21:55,47,316,APPROVED,UNSPECIFIED
2021-06-04 22:00,47,318,APPROVED,UNSPECIFIED
2021-06-04 22:05,47,318,APPROVED,UNSPECIFIED
2021-06-04 22:10,47,319,APPROVED,UNSPECIFIED
2021-06-04 22:15,47,320,APPROVED,UNSPECIFIED
2021-06-04 22:20,47,321,APPROVED,UNSPECIFIED
2021-06-04 22:25,47,322,APPROVED,UNSPECIFIED
2021-06-04 22:30,47,324,APPROVED,UNSPECIFIED
2021-06-04 22:35,47,325,APPROVED,UNSPECIFIED
2021-06-04 22:40,47,325,APPROVED,UNSPECIFIED
2021-06-04 22:45,47,325,APPROVED,UNSPECIFIED
2021-06-04 22:50,47,326,APPROVED,UNSPECIFIED
2021-06-04 22:55,47,326,APPROVED,UNSPECIFIED
2021-06-04 23:00,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:05,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:10,47,328,APPROVED,UNSPECIFIED
2021-06-04 23:15,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:20,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:25,47,328,APPROVED,UNSPECIFIED
2021-06-04 23:30,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:35,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:40,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:45,47,326,APPROVED,UNSPECIFIED
2021-06-04 23:50,47,327,APPROVED,UNSPECIFIED
2021-06-04 23:55,47,326,APPROVED,UNSPECIFIED
2021-06-05 0:00,47,327,APPROVED,UNSPECIFIED
2021-06-05 0:05,47,326,APPROVED,UNSPECIFIED
2021-06-05 0:10,47,327,APPROVED,UNSPECIFIED
2021-06-05 0:15,47,328,APPROVED,UNSPECIFIED
2021-06-05 0:20,47,328,APPROVED,UNSPECIFIED
2021-06-05 0:25,47,328,APPROVED,UNSPECIFIED
